lat,lon,region,excluded,mig_deg,u_star_cr,U_cr,n_timesteps,n_above,intermit_raw_pct,intermit_net_algo_pct,intermit_gross_mig_pct,intermit_net_mig_pct,center_algo_deg,center_mig_deg,sector_offset_deg,u_star_mean,q_m2s
18.5,-5.75,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,3631,13.803984184914842,6.649178832116788,10.089720194647201,6.375456204379562,70.0,45.0,25.0,0.3150169749072527,1.460661921658749e-06
18.5,-6.25,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,3749,14.252585158150852,7.112986618004866,10.583941605839415,6.91529805352798,78.0,45.0,33.0,0.3146444527699146,1.4475363322833069e-06
18.5,-6.5,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,3721,14.146137469586375,7.1053832116788325,10.51551094890511,6.884884428223844,81.0,45.0,36.0,0.31511541524450737,1.4641330009498294e-06
18.5,-6.75,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,3676,13.975060827250608,7.0559610705596105,10.397658150851582,6.820255474452555,82.0,45.0,37.0,0.3150225964462861,1.4608601120959328e-06
18.5,-7.0,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,3711,14.108120437956204,7.189020681265207,10.564933090024331,7.021745742092458,80.0,45.0,35.0,0.31475938818235216,1.4515843544800716e-06
18.5,-7.5,WesternSahara,False,270.0,0.27043061166066024,6.22689495099098,26304,4021,15.286648418491485,8.086222627737227,11.458333333333334,7.630018248175182,48.0,90.0,42.0,0.31684458263365856,1.5252815650290888e-06
18.5,-7.75,WesternSahara,True,,0.27043061166066024,6.22689495099098,26304,4175,15.872110705596107,9.219130170316301,,,47.0,,,0.3182708846254657,1.575971742985288e-06
18.5,-8.25,WesternSahara,True,,0.27043061166066024,6.22689495099098,26304,4466,16.97840632603406,11.77007299270073,,,44.0,,,0.32049043298192353,1.6553063833010504e-06
18.5,-8.5,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4482,17.039233576642335,11.777676399026763,14.359032846715328,11.678832116788321,11.0,45.0,34.0,0.320215993576539,1.645467060980134e-06
18.5,-8.75,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4843,18.411648418491485,13.051246958637469,15.625,12.838351581508515,11.0,45.0,34.0,0.3211027826996582,1.677291001246614e-06
18.5,-9.0,WesternSahara,True,,0.27043061166066024,6.22689495099098,26304,4792,18.217761557177617,13.17670316301703,,,14.0,,,0.3213629923348057,1.6866457689736327e-06
18.5,-9.25,WesternSahara,True,,0.27043061166066024,6.22689495099098,26304,4184,15.90632603406326,11.557177615571776,,,18.0,,,0.3196402367077233,1.624852164009749e-06
18.5,-9.5,WesternSahara,True,,0.27043061166066024,6.22689495099098,26304,4098,15.579379562043796,11.458333333333334,,,16.0,,,0.319369057721889,1.6151554888925914e-06
18.5,-9.75,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4143,15.750456204379562,11.606599756690997,13.477037712895378,11.203619221411191,15.0,45.0,30.0,0.319248986576774,1.610864676999329e-06
18.75,-10.25,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4401,16.731295620437955,11.720650851581508,12.861161800486618,8.99102798053528,4.0,45.0,41.0,0.3239180828398154,1.7789060672044108e-06
18.75,-10.5,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4678,17.784367396593673,11.52676399026764,13.347779805352799,8.911192214111923,3.0,45.0,42.0,0.3265141675805283,1.8733949184393102e-06
18.75,-12.25,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4509,17.141879562043794,11.287256690997568,14.092913625304137,11.043947688564478,108.0,45.0,63.0,0.3214516570258675,1.6898350743754377e-06
18.75,-12.75,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4436,16.864355231143552,11.656021897810218,13.305961070559611,9.747566909975669,351.0,45.0,54.0,0.31904582973245454,1.603608424052691e-06
18.75,-13.0,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4597,17.476429440389296,11.697840632603405,13.378193430656934,9.279957420924575,356.0,45.0,49.0,0.318824466982084,1.5957071603041875e-06
18.75,-13.25,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4836,18.385036496350367,12.043795620437956,13.956052311435522,9.527068126520682,358.0,45.0,47.0,0.31867343441904084,1.59031939102422e-06
18.75,-13.5,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,5063,19.24802311435523,12.298509732360097,14.560523114355231,9.873023114355231,359.0,45.0,46.0,0.3183475254893896,1.5787019729137677e-06
18.75,-13.75,WesternSahara,True,,0.27043061166066024,6.22689495099098,26304,5240,19.920924574209245,12.728102189781023,,,0.0,,,0.31767168009919544,1.554648531364403e-06
18.75,-4.25,WesternSahara,True,,0.27043061166066024,6.22689495099098,26304,3152,11.982968369829683,5.170316301703163,,,67.0,,,0.31236727966373046,1.3676391706606696e-06
18.75,-4.5,WesternSahara,True,,0.27043061166066024,6.22689495099098,26304,3215,12.222475669099756,5.34139294403893,,,67.0,,,0.3128986438969259,1.3862307685045246e-06
18.75,-5.25,WesternSahara,True,,0.27043061166066024,6.22689495099098,26304,3388,12.880170316301703,6.348844282238443,,,67.0,,,0.3153457846712823,1.4722602364367086e-06
18.75,-5.5,WesternSahara,True,,0.27043061166066024,6.22689495099098,26304,3501,13.309762773722628,6.702402676399027,,,68.0,,,0.31579691829254486,1.4881930471931695e-06
18.75,-5.75,WesternSahara,True,,0.27043061166066024,6.22689495099098,26304,3571,13.57588199513382,6.862074209245742,,,63.0,,,0.3160274190251271,1.4963424971699862e-06
18.75,-6.25,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,3663,13.925638686131387,7.166210462287105,10.409063260340632,6.892487834549878,69.0,45.0,24.0,0.31655278326038205,1.5149391908661106e-06
18.75,-6.5,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,3701,14.070103406326034,7.272658150851582,10.55352798053528,7.036952554744525,81.0,45.0,36.0,0.3163549870523814,1.507934031388914e-06
18.75,-6.75,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,3691,14.032086374695863,7.287864963503649,10.52691605839416,7.021745742092458,76.0,45.0,31.0,0.316363362981254,1.508230584885101e-06
18.75,-7.0,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,3738,14.210766423357665,7.732664233576642,10.895681265206813,7.580596107055961,55.0,45.0,10.0,0.3167356316458076,1.521418852248675e-06
18.75,-7.25,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,3753,14.26779197080292,7.880930656934306,11.040145985401459,7.8125,50.0,45.0,5.0,0.31708850218783946,1.5339342257198027e-06
18.75,-7.5,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,3800,14.44647201946472,8.295316301703163,11.355687347931873,8.264902676399027,49.0,45.0,4.0,0.3175176268351192,1.5491729060742178e-06
18.75,-7.75,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,3939,14.974908759124087,9.18111313868613,12.070407542579076,9.165906326034063,50.0,45.0,5.0,0.3180994540895811,1.5698671354359879e-06
18.75,-8.25,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4229,16.07740267639903,10.724604622871047,13.38199513381995,10.686587591240876,68.0,45.0,23.0,0.3199935189778083,1.637496989935216e-06
18.75,-8.5,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4326,16.44616788321168,11.16940389294404,13.743156934306569,11.040145985401459,15.0,45.0,30.0,0.3199137179256928,1.6346394962669351e-06
18.75,-8.75,WesternSahara,True,,0.27043061166066024,6.22689495099098,26304,4706,17.890815085158152,12.264294403892944,,,10.0,,,0.32137694881544626,1.687147730976994e-06
18.75,-9.0,WesternSahara,True,,0.27043061166066024,6.22689495099098,26304,5021,19.088351581508515,13.644312652068127,,,11.0,,,0.32252320049741656,1.7284485010630744e-06
18.75,-9.25,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4972,18.902068126520682,14.096715328467154,16.153436739659366,13.404805352798054,11.0,45.0,34.0,0.32216802696646546,1.7156354666891503e-06
18.75,-9.5,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4882,18.55991484184915,14.058698296836983,15.921532846715328,13.283150851581508,13.0,45.0,32.0,0.3212073118467959,1.6810480064119832e-06
18.75,-9.75,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4739,18.016271289537713,13.644312652068127,15.111770072992702,12.207268856447689,9.0,45.0,36.0,0.3212304104352142,1.681878384942389e-06
18.75,51.25,RubAlKhali,False,315.0,0.2441820338187393,5.62249911047997,26304,2500,9.504257907542579,2.874087591240876,6.029501216545012,2.5547445255474455,150.0,135.0,15.0,0.28478402241457457,9.802041666498388e-07
18.75,51.5,RubAlKhali,False,315.0,0.2441820338187393,5.62249911047997,26304,2564,9.747566909975669,3.147810218978102,6.322232360097324,2.896897810218978,149.0,135.0,14.0,0.2843029635807375,9.677096838512653e-07
18.75,51.75,RubAlKhali,False,315.0,0.2441820338187393,5.62249911047997,26304,2577,9.79698905109489,3.630626520681265,6.516119221411192,3.235249391727494,151.0,135.0,16.0,0.2842683188089651,9.668106748082757e-07
18.75,52.25,RubAlKhali,False,315.0,0.2441820338187393,5.62249911047997,26304,2476,9.41301703163017,3.2010340632603405,5.945863746958637,2.4787104622871046,160.0,135.0,25.0,0.28522407031436936,9.916519765597916e-07
18.75,52.5,RubAlKhali,False,315.0,0.2441820338187393,5.62249911047997,26304,2336,8.880778588807786,2.661192214111922,5.432633819951338,1.9844890510948905,159.0,135.0,24.0,0.283955399915744,9.586955990472245e-07
18.75,52.75,RubAlKhali,True,135.0,0.2441820338187393,5.62249911047997,26304,2122,8.06721411192214,2.045316301703163,3.1782238442822384,-1.7107664233576643,151.0,315.0,164.0,0.28064614726592363,8.734222294929953e-07
18.75,53.0,RubAlKhali,True,135.0,0.2441820338187393,5.62249911047997,26304,2293,8.717305352798054,3.0451642335766422,2.9691301703163018,-2.77904501216545,148.0,315.0,167.0,0.28038659086693857,8.667762135321975e-07
18.75,53.25,RubAlKhali,True,135.0,0.2441820338187393,5.62249911047997,26304,2746,10.439476885644769,5.155109489051095,2.7828467153284673,-4.8737834549878345,158.0,315.0,157.0,0.2848406837049493,9.816772140210077e-07
19.0,-10.0,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4595,17.46882603406326,12.374543795620438,13.60249391727494,9.736161800486618,7.0,45.0,38.0,0.32336574772766247,1.7589002153533479e-06
19.0,-10.25,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4756,18.080900243309003,11.891727493917275,13.632907542579076,9.184914841849148,2.0,45.0,43.0,0.3247866748712919,1.8104359649057483e-06
19.0,-10.5,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4966,18.87925790754258,10.72080291970803,14.039689781021897,9.200121654501217,0.0,45.0,45.0,0.32594237391153824,1.8525187606902197e-06
19.0,-10.75,WesternSahara,True,,0.27043061166066024,6.22689495099098,26304,5275,20.053984184914842,10.161952554744525,,,67.0,,,0.32399073769111236,1.7815402029292857e-06
19.0,-12.25,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4497,17.09625912408759,11.515358880778589,14.282998783454987,11.469738442822385,60.0,45.0,15.0,0.32320270145151725,1.7530011252398822e-06
19.0,-12.75,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4640,17.63990267639903,12.804136253041362,14.393248175182482,11.146593673965937,357.0,45.0,48.0,0.32030786737462263,1.6487600222376245e-06
19.0,-5.25,WesternSahara,True,,0.27043061166066024,6.22689495099098,26304,3336,12.682481751824817,6.652980535279806,,,68.0,,,0.31493328708283835,1.4577118798120776e-06
19.0,-5.5,WesternSahara,True,,0.27043061166066024,6.22689495099098,26304,3447,13.104470802919709,6.945711678832117,,,62.0,,,0.31556248298055817,1.4799105877552205e-06
19.0,-5.75,WesternSahara,False,135.0,0.27043061166066024,6.22689495099098,26304,3539,13.454227493917275,7.15860705596107,6.360249391727494,-0.7337287104622872,63.0,315.0,108.0,0.3166537817474283,1.5185178465460763e-06
19.0,-8.25,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4054,15.412104622871047,9.945255474452555,12.625456204379562,9.838807785888077,55.0,45.0,10.0,0.3205639690514003,1.6579442627081419e-06
19.0,-8.5,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4160,15.815085158150852,10.317822384428224,13.028436739659368,10.241788321167883,31.0,45.0,14.0,0.32061654624212127,1.6598306781000681e-06
19.0,-8.75,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4251,16.161040145985403,10.73220802919708,13.279349148418492,10.397658150851582,10.0,45.0,35.0,0.3205765514390328,1.6583956776433973e-06
19.0,52.25,RubAlKhali,False,135.0,0.2441820338187393,5.62249911047997,26304,2001,7.60720802919708,1.212743309002433,3.5659975669099757,-0.47521289537712896,162.0,315.0,153.0,0.28153651575973515,8.962670982507631e-07
19.0,52.5,RubAlKhali,False,135.0,0.2441820338187393,5.62249911047997,26304,1979,7.523570559610706,1.212743309002433,3.5469890510948905,-0.42959245742092456,159.0,315.0,156.0,0.2799156978054557,8.547345601247365e-07
19.0,52.75,RubAlKhali,False,135.0,0.2441820338187393,5.62249911047997,26304,1986,7.550182481751825,1.4294403892944039,3.2960766423357666,-0.958029197080292,160.0,315.0,155.0,0.27907292996605587,8.332338718833259e-07
19.25,-10.0,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4274,16.248479318734795,10.431873479318735,12.484793187347933,8.72110705596107,8.0,45.0,37.0,0.323033662173649,1.7468883467483924e-06
19.25,-10.25,WesternSahara,False,270.0,0.27043061166066024,6.22689495099098,26304,4241,16.12302311435523,9.10507907542579,11.777676399026763,7.432329683698297,2.0,90.0,88.0,0.3237929248752672,1.7743697918647208e-06
19.25,-10.5,WesternSahara,False,270.0,0.27043061166066024,6.22689495099098,26304,4384,16.666666666666668,8.166058394160585,12.211070559610706,7.755474452554744,67.0,90.0,23.0,0.3221633409387519,1.7154665106323876e-06
19.25,-10.75,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4758,18.088503649635037,9.253345498783455,13.480839416058394,8.873175182481752,67.0,45.0,22.0,0.3229572862360107,1.7441274979317878e-06
19.25,-12.25,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,5006,19.03132603406326,13.62530413625304,16.26748783454988,13.503649635036496,3.0,45.0,42.0,0.32332359507162184,1.7573748274905085e-06
19.25,-12.75,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4782,18.179744525547445,13.594890510948906,15.507147201946472,12.834549878345499,6.0,45.0,39.0,0.32223476531047196,1.71804200332516e-06
19.25,-4.0,WesternSahara,False,0.0,0.27043061166066024,6.22689495099098,26304,2908,11.055352798053528,5.565693430656935,3.360705596107056,-4.333941605839416,66.0,180.0,114.0,0.31308368469827186,1.3927124727638881e-06
19.25,-4.25,WesternSahara,True,,0.27043061166066024,6.22689495099098,26304,2987,11.355687347931873,5.767183698296837,,,62.0,,,0.31275335906731605,1.3811443423304505e-06
19.25,-5.25,WesternSahara,True,,0.27043061166066024,6.22689495099098,26304,3243,12.328923357664234,6.694799270072993,,,69.0,,,0.3155287463212558,1.4787191980100053e-06
19.25,-5.5,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,3323,12.633059610705596,6.938108272506082,9.652524330900244,6.671989051094891,63.0,45.0,18.0,0.3164703118509625,1.512017847474774e-06
19.25,-5.75,WesternSahara,False,90.0,0.27043061166066024,6.22689495099098,26304,3382,12.857360097323602,7.063564476885645,3.1896289537712894,-6.478102189781022,59.0,270.0,149.0,0.316849440902293,1.5254538394402403e-06
19.25,-6.25,WesternSahara,False,45.0,0.27043061166066024,6.22689495099098,26304,3466,13.17670316301703,7.565389294403893,2.9729318734793186,-7.230839416058394,68.0,225.0,157.0,0.3165406624629073,1.51450979421814e-06
19.25,-6.5,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,3437,13.066453771289538,7.515967153284672,,,67.0,,,0.3167981877820519,1.5236365346905412e-06
19.25,-6.75,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,3455,13.134884428223843,7.5007603406326036,,,62.0,,,0.31711561477133793,1.5348964129686258e-06
19.25,-7.25,WesternSahara,False,45.0,0.27043061166066024,6.22689495099098,26304,3751,14.260188564476886,8.732512165450121,2.8322688564476888,-8.595650851581508,56.0,225.0,169.0,0.31903165693871777,1.6031023797658707e-06
19.25,-7.75,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,3823,14.533911192214111,9.264750608272506,,,60.0,,,0.31962186555951555,1.6241949982955424e-06
19.25,-8.25,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,3856,14.659367396593675,9.321776155717762,,,56.0,,,0.3199859709708281,1.6372266825030952e-06
19.25,-8.5,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,3940,14.978710462287104,9.565085158150852,12.173053527980535,9.367396593673966,53.0,45.0,8.0,0.3201839049441158,1.6443171556141562e-06
19.25,-8.75,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4056,15.41970802919708,9.914841849148418,12.56462895377129,9.709549878345499,7.0,45.0,38.0,0.3211322803517993,1.6783510872486385e-06
19.25,-9.0,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4106,15.609793187347933,10.158150851581508,12.674878345498783,9.739963503649635,11.0,45.0,34.0,0.32072775993104397,1.6638219299017992e-06
19.25,-9.25,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4179,15.887317518248175,10.481295620437956,12.800334549878345,9.713351581508515,9.0,45.0,36.0,0.3209296099472901,1.6710694864614693e-06
19.25,52.25,RubAlKhali,False,135.0,0.2441820338187393,5.62249911047997,26304,1937,7.36389902676399,1.585310218978102,3.991788321167883,0.6196776155717761,292.0,315.0,23.0,0.28775944838903006,1.057953925644794e-06
19.25,52.5,RubAlKhali,False,135.0,0.2441820338187393,5.62249911047997,26304,1836,6.9799270072992705,1.4598540145985401,3.7864963503649633,0.593065693430657,294.0,315.0,21.0,0.28730867203465177,1.0461229147385726e-06
19.25,52.75,RubAlKhali,False,135.0,0.2441820338187393,5.62249911047997,26304,1843,7.0065389294403895,0.9770377128953771,3.4481447688564475,-0.11024939172749391,289.0,315.0,26.0,0.2872980399971893,1.045844091717783e-06
19.25,53.25,RubAlKhali,True,135.0,0.2441820338187393,5.62249911047997,26304,2215,8.420772506082725,2.9843369829683697,3.026155717761557,-2.3684610705596105,168.0,315.0,147.0,0.27965937577974936,8.481884135964885e-07
19.5,-10.0,WesternSahara,True,,0.27043061166066024,6.22689495099098,26304,4241,16.12302311435523,9.576490267639903,,,7.0,,,0.32224584864732175,1.7184417087372465e-06
19.5,-10.25,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4272,16.240875912408757,9.078467153284672,12.583637469586375,8.92639902676399,65.0,45.0,20.0,0.3215099046836107,1.6919307454260373e-06
19.5,-10.5,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4365,16.594434306569344,9.249543795620438,12.800334549878345,9.006234793187348,63.0,45.0,18.0,0.3221582708153632,1.7152837086651857e-06
19.5,-10.75,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4497,17.09625912408759,9.690541362530414,13.256538929440389,9.416818734793187,58.0,45.0,13.0,0.3229381057375004,1.7434342609633288e-06
19.5,-4.0,WesternSahara,True,,0.27043061166066024,6.22689495099098,26304,2876,10.933698296836983,5.9382603406326036,,,63.0,,,0.31323999391687435,1.398190738067481e-06
19.5,-4.25,WesternSahara,True,,0.27043061166066024,6.22689495099098,26304,2911,11.066757907542579,5.881234793187348,,,63.0,,,0.31344892057338947,1.4055173890642625e-06
19.5,-5.0,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,3080,11.709245742092458,6.402068126520681,,,62.0,,,0.31478220455425926,1.452388122372017e-06
19.5,-5.25,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,3147,11.963959854014599,6.679592457420925,,,68.0,,,0.31563471508999474,1.4824618493888917e-06
19.5,-5.5,WesternSahara,False,45.0,0.27043061166066024,6.22689495099098,26304,3196,12.150243309002432,6.919099756690998,2.790450121654501,-6.569343065693431,67.0,225.0,158.0,0.31667643030320936,1.5193205042112075e-06
19.5,-5.75,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,3291,12.51140510948905,7.2270377128953776,,,62.0,,,0.31636792681655584,1.508392172813351e-06
19.5,-6.25,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,3367,12.800334549878345,7.698448905109489,,,60.0,,,0.3169679718664931,1.5296577708472873e-06
19.5,-6.5,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,3261,12.397354014598541,7.333485401459854,,,62.0,,,0.3170367960677261,1.5320994766843238e-06
19.5,-6.75,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,3259,12.389750608272506,7.204227493917275,,,52.0,,,0.31758144475725913,1.551440909861499e-06
19.5,-7.25,WesternSahara,False,45.0,0.27043061166066024,6.22689495099098,26304,3667,13.940845498783455,8.823753041362531,2.6231751824817517,-8.69449513381995,56.0,225.0,169.0,0.3190523719199753,1.6038420226048495e-06
19.5,-7.5,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,3801,14.450273722627736,9.409215328467154,,,57.0,,,0.319582392034767,1.6227830941778132e-06
19.5,-7.75,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,3796,14.431265206812652,9.61830900243309,,,60.0,,,0.3198461701291486,1.6322213206855352e-06
19.5,-8.25,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,3657,13.902828467153284,8.884580291970803,,,58.0,,,0.3194189524693781,1.6169389811274867e-06
19.5,-8.5,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,3664,13.929440389294404,8.728710462287104,,,56.0,,,0.3197200815592022,1.6277087824380556e-06
19.5,-8.75,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,3892,14.796228710462287,9.397810218978103,,,13.0,,,0.3200801014837821,1.640598118120142e-06
19.5,-9.0,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,4140,15.739051094890511,10.31021897810219,,,6.0,,,0.32135567256971126,1.6863825133277995e-06
19.5,-9.25,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,4127,15.68962895377129,10.374847931873479,,,5.0,,,0.3210398661446244,1.6750302327749234e-06
19.5,52.5,RubAlKhali,False,135.0,0.2441820338187393,5.62249911047997,26304,1844,7.010340632603406,1.794403892944039,4.067822384428224,1.1253041362530414,294.0,315.0,21.0,0.2890885241705409,1.0929446191416657e-06
19.5,52.75,RubAlKhali,False,135.0,0.2441820338187393,5.62249911047997,26304,1815,6.900091240875913,1.448448905109489,3.729470802919708,0.5588503649635036,290.0,315.0,25.0,0.2873596773247486,1.0474606615841692e-06
19.5,53.25,RubAlKhali,False,135.0,0.2441820338187393,5.62249911047997,26304,2027,7.706052311435523,1.8362226277372262,3.258059610705596,-1.189933090024331,168.0,315.0,147.0,0.27732446458329335,7.888338114648444e-07
19.75,-10.0,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,4252,16.16484184914842,10.264598540145986,,,53.0,,,0.32176123162397585,1.700977498713891e-06
19.75,-10.25,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,4238,16.11161800486618,10.05170316301703,,,64.0,,,0.3217908751306584,1.7020450111212476e-06
19.75,-10.5,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4224,16.05839416058394,10.059306569343066,12.944799270072993,9.831204379562044,63.0,45.0,18.0,0.32167283132903157,1.697794639711621e-06
19.75,-10.75,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,4315,16.40434914841849,10.306417274939173,13.226125304136254,10.047901459854014,61.0,45.0,16.0,0.3222231104560727,1.7176217017422708e-06
19.75,-5.0,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,3006,11.427919708029197,6.5617396593673964,,,62.0,,,0.3146364680446957,1.4472551653930792e-06
19.75,-5.25,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,3091,11.751064476885645,6.9076946472019465,,,69.0,,,0.3156066722132038,1.481471296503783e-06
19.75,-5.5,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,3100,11.785279805352799,7.048357664233577,9.192518248175183,6.599756690997567,67.0,45.0,22.0,0.31622947636949067,1.5034912100254715e-06
19.75,-5.75,WesternSahara,False,225.0,0.27043061166066024,6.22689495099098,26304,3209,12.199665450121655,7.386709245742092,9.60690389294404,7.014142335766423,65.0,45.0,20.0,0.31633526196301304,1.507235686822353e-06
19.75,-6.25,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,3259,12.389750608272506,7.903740875912408,,,57.0,,,0.31687812831269685,1.5264711500760977e-06
19.75,-6.5,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,3071,11.675030413625304,7.356295620437956,,,56.0,,,0.3169910183227441,1.5304753408680892e-06
19.75,-6.75,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,3096,11.77007299270073,7.116788321167883,,,53.0,,,0.31771120701560157,1.556053892977348e-06
19.75,-9.5,WesternSahara,False,,0.27043061166066024,6.22689495099098,26304,4105,15.605991484184916,10.085918491484184,,,54.0,,,0.32126513325007844,1.6831267588483451e-06
19.75,54.25,RubAlKhali,False,0.0,0.2441820338187393,5.62249911047997,26304,2834,10.774026763990268,5.086678832116788,7.8733272506082725,4.9726277372262775,164.0,180.0,16.0,0.28452659347876486,9.735153686792812e-07
19.75,54.5,RubAlKhali,True,45.0,0.2441820338187393,5.62249911047997,26304,3091,11.751064476885645,5.926855231143552,8.420772506082725,5.090480535279806,171.0,225.0,54.0,0.28742382577647724,1.0491434592807955e-06
20.0,-4.25,WesternSahara,False,135.0,0.27043061166066024,6.22689495099098,26304,2891,10.990723844282238,6.35264598540146,5.6645377128953776,0.3383515815085158,63.0,315.0,108.0,0.3145283536231657,1.4434488243426588e-06
20.0,-4.5,WesternSahara,True,,0.27043061166066024,6.22689495099098,26304,2875,10.929896593673966,6.246198296836983,,,63.0,,,0.3147186374663458,1.4501489461718803e-06
20.0,-7.25,WesternSahara,False,45.0,0.27043061166066024,6.22689495099098,26304,3682,13.99787104622871,9.572688564476886,2.277220194647202,-9.443430656934307,52.0,225.0,173.0,0.3190093315946854,1.602305291571167e-06
20.0,-7.5,WesternSahara,False,45.0,0.27043061166066024,6.22689495099098,26304,3638,13.83059610705596,9.892031630170317,2.041514598540146,-9.747566909975669,48.0,225.0,177.0,0.3190842937418037,1.6049819075183704e-06
20.0,-7.75,WesternSahara,False,45.0,0.27043061166066024,6.22689495099098,26304,3707,14.092913625304137,10.230383211678832,1.9920924574209247,-10.108728710462287,59.0,225.0,166.0,0.31995802478714325,1.6362259359205834e-06
20.0,-8.25,WesternSahara,False,45.0,0.27043061166066024,6.22689495099098,26304,3661,13.918035279805352,10.199969586374696,1.8704379562043796,-10.177159367396595,42.0,225.0,177.0,0.3197337910714795,1.6281993410049532e-06
20.0,-8.5,WesternSahara,False,45.0,0.27043061166066024,6.22689495099098,26304,3532,13.427615571776157,9.511861313868613,1.9958941605839415,-9.435827250608272,40.0,225.0,175.0,0.318658060616328,1.5897711060781102e-06
20.0,-8.75,WesternSahara,False,45.0,0.27043061166066024,6.22689495099098,26304,3712,14.111922141119221,9.679136253041362,2.2392031630170317,-9.633515815085158,36.0,225.0,171.0,0.31953823626860817,1.6212039204957928e-06
