region,lat,lon,tile_basename,mode_index,lambda_m,crest_az_deg,rel_power,spectral_intensity,prom_frac,theta_image_deg
Chad,13.25,15.75,Chad_lat13p25_lon15p75,2,563.8648481,128.75,0.907309968,39768017.24,0.293329665,-51.25
Chad,13.25,15.75,Chad_lat13p25_lon15p75,3,3039.553957,138.75,0.00106524,46690.18896,0.531446815,-41.25
Chad,13.25,15.75,Chad_lat13p25_lon15p75,4,4564.690847,188.75,0.000250334,10972.29989,0.639753378,8.75
Chad,13.25,15.75,Chad_lat13p25_lon15p75,5,6103.167745,206.25,5.31E-05,2329.401317,1,26.25
Chad,13.25,15.75,Chad_lat13p25_lon15p75,6,9165.513867,91.25,4.31E-05,1890.488179,0.771174992,-88.75
Chad,13.25,16,Chad_lat13p25_lon16p00,1,473.6839381,148.75,1,70453993.62,0.969760285,-31.25
Chad,13.25,16,Chad_lat13p25_lon16p00,2,846.7915844,156.25,0.74034195,52160047.02,0.260954004,-23.75
Chad,13.25,16,Chad_lat13p25_lon16p00,3,2145.048581,136.25,0.112401686,7919147.684,0.278219591,-43.75
Chad,13.25,16,Chad_lat13p25_lon16p00,4,3414.030779,181.25,0.006223293,438455.8682,0.446364408,1.25
Chad,13.25,16,Chad_lat13p25_lon16p00,5,5433.725959,181.25,0.001263518,89019.86832,0.866844188,1.25
Chad,13.25,16,Chad_lat13p25_lon16p00,6,9165.513867,181.25,0.000342856,24155.55399,0.955392972,1.25
Chad,13.25,16.25,Chad_lat13p25_lon16p25,1,502.0158696,161.25,1,7278792.82,0.977588742,-18.75
Chad,13.25,16.25,Chad_lat13p25_lon16p25,2,951.1173591,163.75,0.784485117,5710104.639,0.379754933,-16.25
Chad,13.25,16.25,Chad_lat13p25_lon16p25,3,1700.286015,173.75,0.173378083,1261983.145,0.3624296,-6.25
Chad,13.25,16.25,Chad_lat13p25_lon16p25,4,3039.553957,131.25,0.002445878,17803.03575,0.428660485,-48.75
Chad,13.25,16.25,Chad_lat13p25_lon16p25,5,4307.076464,231.25,0.000434067,3159.480526,0.356073825,51.25
Chad,13.25,16.25,Chad_lat13p25_lon16p25,6,6468.209741,223.75,7.18E-05,522.6769851,1,43.75
Chad,13.25,16.25,Chad_lat13p25_lon16p25,7,8648.245934,198.75,2.18E-05,158.8137509,0.873871517,18.75
Chad,13.25,16.5,Chad_lat13p25_lon16p50,1,563.8648481,133.75,1,62523301.2,0.968118493,-46.25
Chad,13.25,16.5,Chad_lat13p25_lon16p50,2,799.0017781,151.25,0.71642696,44793378.62,0.214552031,-28.75
Chad,13.25,16.5,Chad_lat13p25_lon16p50,3,1604.328118,151.25,0.195467964,12221302.37,0.203946321,-28.75
Chad,13.25,16.5,Chad_lat13p25_lon16p50,4,2409.32123,191.25,0.021309025,1332310.605,0.299186646,11.25
Chad,13.25,16.5,Chad_lat13p25_lon16p50,5,3834.64361,196.25,0.002246578,140463.49,0.74819143,16.25
Chad,13.25,16.5,Chad_lat13p25_lon16p50,6,5433.725959,191.25,0.001058235,66164.32155,0.861302623,11.25
Chad,13.25,16.5,Chad_lat13p25_lon16p50,7,8648.245934,198.75,0.000456109,28517.41768,0.95658866,18.75
Chad,13.25,16.75,Chad_lat13p25_lon16p75,1,421.7266867,128.75,0.926585319,59714558.03,0.228785165,-51.25
Chad,13.25,16.75,Chad_lat13p25_lon16p75,2,633.3336976,98.75,1,64445827.97,0.952837159,-81.25
Chad,13.25,16.75,Chad_lat13p25_lon16p75,3,3039.553957,228.75,0.001015042,65415.21836,0.28154503,48.75
Chad,13.25,16.75,Chad_lat13p25_lon16p75,4,4307.076464,198.75,0.000172867,11140.56831,0.262850216,18.75
Chad,13.25,16.75,Chad_lat13p25_lon16p75,5,6103.167745,116.25,3.37E-05,2169.907185,1,-63.75
Chad,13.25,16.75,Chad_lat13p25_lon16p75,6,9165.513867,181.25,5.23E-05,3367.338818,0.909971193,1.25
Chad,13.25,17.25,Chad_lat13p25_lon17p25,1,354.2784382,141.25,0.982862969,41482693.91,0.213681799,-38.75
Chad,13.25,17.25,Chad_lat13p25_lon17p25,2,633.3336976,151.25,1,42205979.08,0.966442236,-28.75
Chad,13.25,17.25,Chad_lat13p25_lon17p25,3,3039.553957,206.25,0.005704033,240744.2945,0.25856321,26.25
Chad,13.25,17.25,Chad_lat13p25_lon17p25,4,4564.690847,91.25,0.000645741,27254.14506,0.376862236,-88.75
Chad,13.25,17.25,Chad_lat13p25_lon17p25,5,6103.167745,243.75,0.000129486,5465.097491,1,63.75
Chad,13.25,17.25,Chad_lat13p25_lon17p25,6,8648.245934,251.25,0.000183005,7723.909238,0.841116502,71.25
Chad,13.5,15.25,Chad_lat13p50_lon15p25,1,532.0423875,91.25,1,52495004.85,0.939048124,-88.75
Chad,13.5,15.25,Chad_lat13p50_lon15p25,2,2553.427285,91.25,0.014198803,745366.2462,0.633733559,-88.75
Chad,13.5,15.25,Chad_lat13p50_lon15p25,3,3414.030779,91.25,0.00716165,375950.8413,0.843290175,-88.75
Chad,13.5,15.25,Chad_lat13p50_lon15p25,4,4564.690847,91.25,0.00321374,168705.3193,0.934039426,-88.75
Chad,13.5,15.25,Chad_lat13p50_lon15p25,5,6855.085589,91.25,0.001428231,74974.97687,1,-88.75
Chad,13.5,15.25,Chad_lat13p50_lon15p25,6,9165.513867,91.25,0.000692925,36375.09399,0.991365062,-88.75
Chad,13.5,15.5,Chad_lat13p50_lon15p50,1,473.6839381,138.75,1,77493739.17,0.976841126,-41.25
Chad,13.5,15.5,Chad_lat13p50_lon15p50,2,846.7915844,158.75,0.482110166,37360519.47,0.223307448,-21.25
Chad,13.5,15.5,Chad_lat13p50_lon15p50,3,1801.983335,91.25,0.022484978,1742445.002,0.366321447,-88.75
Chad,13.5,15.5,Chad_lat13p50_lon15p50,4,2553.427285,91.25,0.006495049,503325.6667,0.405810476,-88.75
Chad,13.5,15.5,Chad_lat13p50_lon15p50,5,3414.030779,91.25,0.00260486,201860.3707,0.849001217,-88.75
Chad,13.5,15.5,Chad_lat13p50_lon15p50,6,4564.690847,91.25,0.0014958,115915.1153,0.900241158,-88.75
Chad,13.5,15.5,Chad_lat13p50_lon15p50,7,6855.085589,91.25,0.000733748,56860.83757,1,-88.75
Chad,13.5,15.5,Chad_lat13p50_lon15p50,8,9165.513867,91.25,0.000357563,27708.93203,0.968067956,-88.75
Chad,13.5,15.75,Chad_lat13p50_lon15p75,1,446.9509568,166.25,1,51405657.92,0.967472399,-13.75
Chad,13.5,15.75,Chad_lat13p50_lon15p75,2,2023.989919,91.25,0.022104061,1136273.803,0.654815297,-88.75
Chad,13.5,15.75,Chad_lat13p50_lon15p75,3,3039.553957,91.25,0.005283438,271598.6241,0.817190136,-88.75
Chad,13.5,15.75,Chad_lat13p50_lon15p75,4,4064.000891,91.25,0.0025894,133109.8081,0.898431042,-88.75
Chad,13.5,15.75,Chad_lat13p50_lon15p75,5,5433.725959,91.25,0.001628592,83718.84411,0.976886501,-88.75
Chad,13.5,15.75,Chad_lat13p50_lon15p75,6,9165.513867,91.25,0.000552096,28380.85468,0.995273506,-88.75
Chad,13.5,16.25,Chad_lat13p50_lon16p25,1,397.9259817,126.25,1,37933258.32,0.976355293,-53.75
Chad,13.5,16.25,Chad_lat13p50_lon16p25,2,897.4397893,141.25,0.715571179,27143946.39,0.339526361,-38.75
Chad,13.5,16.25,Chad_lat13p50_lon16p25,3,1271.680598,91.25,0.075420406,2860941.752,0.25165665,-88.75
Chad,13.5,16.25,Chad_lat13p50_lon16p25,4,2023.989919,91.25,0.015030446,570153.7825,0.485768562,-88.75
Chad,13.5,16.25,Chad_lat13p50_lon16p25,5,2706.152597,91.25,0.006902637,261839.5121,0.622207829,-88.75
Chad,13.5,16.25,Chad_lat13p50_lon16p25,6,4564.690847,91.25,0.002064778,78323.74774,0.968442497,-88.75
Chad,13.5,16.25,Chad_lat13p50_lon16p25,7,6855.085589,91.25,0.001090492,41365.91819,1,-88.75
Chad,13.5,16.25,Chad_lat13p50_lon16p25,8,9165.513867,91.25,0.000711267,26980.6617,0.984253321,-88.75
Chad,13.75,14.25,Chad_lat13p75_lon14p25,1,532.0423875,181.25,1,61994601.54,0.94512056,1.25
Chad,13.75,14.25,Chad_lat13p75_lon14p25,2,2706.152597,156.25,0.009255778,573808.2919,0.364902812,-23.75
Chad,13.75,14.25,Chad_lat13p75_lon14p25,3,3834.64361,163.75,0.001079028,66893.90786,0.327181752,-16.25
Chad,13.75,14.25,Chad_lat13p75_lon14p25,4,5433.725959,101.25,0.000259077,16061.36944,0.873378924,-78.75
Chad,13.75,14.25,Chad_lat13p75_lon14p25,5,9165.513867,181.25,6.93E-05,4297.451918,0.792145618,1.25
Chad,13.75,14.5,Chad_lat13p75_lon14p50,1,397.9259817,181.25,1,43413117.44,0.972861254,1.25
Chad,13.75,14.5,Chad_lat13p75_lon14p50,2,3834.64361,223.75,0.000964691,41880.24399,0.523174365,43.75
Chad,13.75,14.5,Chad_lat13p75_lon14p50,3,5433.725959,216.25,0.000192124,8340.723118,0.502061141,36.25
Chad,13.75,14.5,Chad_lat13p75_lon14p50,4,7699.640646,146.25,3.70E-05,1608.002954,1,-33.75
Chad,13.75,14.75,Chad_lat13p75_lon14p75,1,473.6839381,103.75,1,20928703.61,0.975250492,-76.25
Chad,13.75,14.75,Chad_lat13p75_lon14p75,2,3039.553957,263.75,0.008032469,168109.1604,0.323293284,83.75
Chad,13.75,14.75,Chad_lat13p75_lon14p75,3,4564.690847,171.25,0.000908741,19018.77858,0.305138102,-8.75
Chad,13.75,14.75,Chad_lat13p75_lon14p75,4,6855.085589,256.25,0.000178887,3743.864598,1,76.25
Chad,13.75,15,Chad_lat13p75_lon15p00,1,473.6839381,111.25,1,26514876.54,0.971447748,-68.75
Chad,13.75,15,Chad_lat13p75_lon15p00,2,1513.785733,243.75,0.116662737,3093298.079,0.213253456,63.75
Chad,13.75,15,Chad_lat13p75_lon15p00,3,3414.030779,228.75,0.009116362,241719.21,0.459736979,48.75
Chad,13.75,15,Chad_lat13p75_lon15p00,4,4564.690847,181.25,0.001696348,44978.45735,0.421072946,1.25
Chad,13.75,15,Chad_lat13p75_lon15p00,5,6468.209741,166.25,0.000343819,9116.322554,1,-13.75
Chad,13.75,15,Chad_lat13p75_lon15p00,6,9165.513867,91.25,0.000161599,4284.770516,0.955992702,-88.75
Chad,13.75,15.25,Chad_lat13p75_lon15p25,1,421.7266867,136.25,1,9868681.692,0.961749389,-43.75
Chad,13.75,15.25,Chad_lat13p75_lon15p25,2,2706.152597,91.25,0.012001043,118434.4775,0.309929991,-88.75
Chad,13.75,15.25,Chad_lat13p75_lon15p25,3,3834.64361,236.25,0.003272392,32294.19263,0.355410321,56.25
Chad,13.75,15.25,Chad_lat13p75_lon15p25,4,5433.725959,258.75,0.00087179,8603.416394,0.88322894,78.75
Chad,13.75,15.25,Chad_lat13p75_lon15p25,5,8648.245934,198.75,0.000189868,1873.750188,0.668304249,18.75
Chad,13.75,15.5,Chad_lat13p75_lon15p50,1,446.9509568,168.75,1,38791696.29,0.958132273,-11.25
Chad,13.75,15.5,Chad_lat13p75_lon15p50,2,2706.152597,233.75,0.001682403,65263.28408,0.285433712,53.75
Chad,13.75,15.5,Chad_lat13p75_lon15p50,3,3834.64361,236.25,0.000210352,8159.906501,0.434115944,56.25
Chad,13.75,15.5,Chad_lat13p75_lon15p50,4,5433.725959,143.75,4.79E-05,1857.169894,0.475569528,-36.25
Chad,13.75,15.5,Chad_lat13p75_lon15p50,5,9165.513867,91.25,1.96E-05,758.9922414,0.88162034,-88.75
Chad,13.75,15.75,Chad_lat13p75_lon15p75,1,354.2784382,166.25,1,24071755.99,0.945906325,-13.75
Chad,13.75,15.75,Chad_lat13p75_lon15p75,2,2706.152597,216.25,0.006595211,158758.3123,0.220955854,36.25
Chad,13.75,15.75,Chad_lat13p75_lon15p75,3,3834.64361,236.25,0.000884468,21290.70452,0.35779725,56.25
Chad,13.75,15.75,Chad_lat13p75_lon15p75,4,5433.725959,258.75,0.000383427,9229.762861,0.707810485,78.75
Chad,13.75,15.75,Chad_lat13p75_lon15p75,5,9165.513867,91.25,9.50E-05,2287.872486,0.89951336,-88.75
Chad,13.75,16,Chad_lat13p75_lon16p00,1,563.8648481,153.75,1,89273726.05,0.975426889,-26.25
Chad,13.75,16,Chad_lat13p75_lon16p00,2,2706.152597,181.25,0.004398871,392703.6465,0.431758261,1.25
Chad,13.75,16,Chad_lat13p75_lon16p00,3,3834.64361,181.25,0.001166458,104134.0526,0.684576654,1.25
Chad,13.75,16,Chad_lat13p75_lon16p00,4,5433.725959,181.25,0.000512213,45727.19689,0.931895865,1.25
Chad,13.75,16,Chad_lat13p75_lon16p00,5,9165.513867,181.25,0.000171499,15310.38242,0.967875556,1.25
Chad,13.75,16.25,Chad_lat13p75_lon16p25,1,633.3336976,91.25,1,175455878.2,0.985256903,-88.75
Chad,13.75,16.25,Chad_lat13p75_lon16p25,2,1347.742218,116.25,0.239273821,41981998.35,0.315932013,-63.75
Chad,13.75,16.25,Chad_lat13p75_lon16p25,3,3834.64361,123.75,0.000565259,99178.00705,0.313872135,-56.25
Chad,13.75,16.25,Chad_lat13p75_lon16p25,4,5433.725959,231.25,0.000131436,23061.19848,0.331533007,51.25
Chad,13.75,16.25,Chad_lat13p75_lon16p25,5,7699.640646,236.25,1.87E-05,3275.405132,1,56.25
Chad,13.75,16.75,Chad_lat13p75_lon16p75,1,421.7266867,156.25,1,60744682.68,0.955190895,-23.75
Chad,13.75,16.75,Chad_lat13p75_lon16p75,2,3039.553957,141.25,0.003474634,211065.5673,0.255148962,-38.75
Chad,13.75,16.75,Chad_lat13p75_lon16p75,3,4307.076464,141.25,0.000761849,46278.26817,0.687321053,-38.75
Chad,13.75,16.75,Chad_lat13p75_lon16p75,4,6103.167745,153.75,0.000156921,9532.146069,1,-26.25
Chad,13.75,16.75,Chad_lat13p75_lon16p75,5,8648.245934,161.25,7.77E-05,4716.83442,0.557239171,-18.75
Chad,14,13.5,Chad_lat14p00_lon13p50,1,1008.005486,153.75,1,131161422,0.985169897,-26.25
Chad,14,13.5,Chad_lat14p00_lon13p50,2,3039.553957,153.75,0.034709943,4552605.498,0.270037839,-26.25
Chad,14,13.5,Chad_lat14p00_lon13p50,3,4564.690847,148.75,0.003864227,506837.529,0.395872578,-31.25
Chad,14,13.5,Chad_lat14p00_lon13p50,4,6103.167745,206.25,0.000244947,32127.63522,1,26.25
Chad,14,13.5,Chad_lat14p00_lon13p50,5,9165.513867,91.25,9.30E-05,12196.9062,0.939538872,-88.75
Chad,14,13.75,Chad_lat14p00_lon13p75,1,633.3336976,176.25,1,105747983.8,0.995598989,-3.75
Chad,14,13.75,Chad_lat14p00_lon13p75,2,1199.911617,211.25,0.643309119,68028642.3,0.279317954,31.25
Chad,14,13.75,Chad_lat14p00_lon13p75,3,2706.152597,191.25,0.064169626,6785808.613,0.48904227,11.25
Chad,14,13.75,Chad_lat14p00_lon13p75,4,3834.64361,213.75,0.009257381,978949.4276,0.368306833,33.75
Chad,14,13.75,Chad_lat14p00_lon13p75,5,5433.725959,128.75,0.001061731,112275.963,0.617295113,-51.25
Chad,14,13.75,Chad_lat14p00_lon13p75,6,7699.640646,123.75,0.000160977,17023.04178,1,-56.25
Chad,14,14.25,Chad_lat14p00_lon14p25,1,397.9259817,173.75,1,54048944.55,0.965398086,-6.25
Chad,14,14.25,Chad_lat14p00_lon14p25,2,1068.296199,218.75,0.483926399,26155711.11,0.2642152,38.75
Chad,14,14.25,Chad_lat14p00_lon14p25,3,2706.152597,241.25,0.015041768,812991.6985,0.452670694,61.25
Chad,14,14.25,Chad_lat14p00_lon14p25,4,3834.64361,236.25,0.002079351,112386.7453,0.24389236,56.25
Chad,14,14.25,Chad_lat14p00_lon14p25,5,5433.725959,191.25,0.000315619,17058.88001,0.364866677,11.25
Chad,14,14.25,Chad_lat14p00_lon14p25,6,8648.245934,108.75,5.98E-05,3234.177267,0.906207524,-71.25
Chad,14,14.5,Chad_lat14p00_lon14p50,1,315.4184887,243.75,1,18628992.94,0.961326863,63.75
Chad,14,14.5,Chad_lat14p00_lon14p50,2,3834.64361,236.25,0.001647766,30696.22879,0.596278029,56.25
Chad,14,14.5,Chad_lat14p00_lon14p50,3,5127.066427,201.25,0.000504124,9391.315605,0.564047249,21.25
Chad,14,14.5,Chad_lat14p00_lon14p50,4,9165.513867,181.25,0.000130958,2439.615908,0.945117695,1.25
Chad,14,14.75,Chad_lat14p00_lon14p75,1,473.6839381,241.25,1,11314302.04,0.959297805,61.25
Chad,14,14.75,Chad_lat14p00_lon14p75,2,3039.553957,96.25,0.01143187,129343.6293,0.360861115,-83.75
Chad,14,14.75,Chad_lat14p00_lon14p75,3,5433.725959,231.25,0.001638172,18534.77128,0.429493838,51.25
Chad,14,14.75,Chad_lat14p00_lon14p75,4,7699.640646,236.25,0.001208178,13669.68654,1,56.25
Chad,14,15,Chad_lat14p00_lon15p00,1,421.7266867,181.25,1,6923678.51,0.944874728,1.25
Chad,14,15,Chad_lat14p00_lon15p00,2,2706.152597,181.25,0.031593779,218745.172,0.707168278,1.25
Chad,14,15,Chad_lat14p00_lon15p00,3,3834.64361,181.25,0.007018077,48590.91074,0.689618071,1.25
Chad,14,15,Chad_lat14p00_lon15p00,4,5433.725959,181.25,0.005243759,36306.1013,0.895877404,1.25
Chad,14,15,Chad_lat14p00_lon15p00,5,8648.245934,161.25,0.00070563,4885.554208,0.952818794,-18.75
Chad,14,15.25,Chad_lat14p00_lon15p25,1,354.2784382,151.25,1,13674687.1,0.969026396,-28.75
Chad,14,15.25,Chad_lat14p00_lon15p25,2,1604.328118,163.75,0.179874866,2459732.505,0.327081506,-16.25
Chad,14,15.25,Chad_lat14p00_lon15p25,3,2706.152597,186.25,0.01605192,219504.9822,0.490679723,6.25
Chad,14,15.25,Chad_lat14p00_lon15p25,4,3834.64361,253.75,0.002655897,36318.55424,0.462782833,73.75
Chad,14,15.25,Chad_lat14p00_lon15p25,5,5433.725959,191.25,0.000669973,9161.673944,0.443510819,11.25
Chad,14,15.25,Chad_lat14p00_lon15p25,6,9165.513867,181.25,0.00019048,2604.750486,0.853362969,1.25
Chad,14,15.5,Chad_lat14p00_lon15p50,1,354.2784382,191.25,1,10849494.6,0.909314755,11.25
Chad,14,15.5,Chad_lat14p00_lon15p50,2,2706.152597,253.75,0.011216619,121694.6439,0.224809737,73.75
Chad,14,15.5,Chad_lat14p00_lon15p50,3,3834.64361,188.75,0.003893044,42237.56371,0.852911382,8.75
Chad,14,15.5,Chad_lat14p00_lon15p50,4,5433.725959,191.25,0.000728307,7901.767391,0.569600696,11.25
Chad,14,15.5,Chad_lat14p00_lon15p50,5,7699.640646,236.25,8.78E-05,952.1379979,1,56.25
Chad,14,15.75,Chad_lat14p00_lon15p75,1,375.4685011,173.75,1,22165000.2,0.944329742,-6.25
Chad,14,15.75,Chad_lat14p00_lon15p75,2,846.7915844,123.75,0.378575531,8391126.722,0.321400255,-56.25
Chad,14,15.75,Chad_lat14p00_lon15p75,3,2706.152597,156.25,0.00424603,94113.24571,0.325345206,-23.75
Chad,14,15.75,Chad_lat14p00_lon15p75,4,3834.64361,236.25,0.000636012,14097.20786,0.626867441,56.25
Chad,14,15.75,Chad_lat14p00_lon15p75,5,6855.085589,91.25,0.000359437,7966.922649,1,-88.75
Chad,14,16,Chad_lat14p00_lon16p00,1,563.8648481,181.25,1,90861370.9,0.978944356,1.25
Chad,14,16,Chad_lat14p00_lon16p00,2,951.1173591,151.25,0.327994781,29802055.48,0.207238823,-28.75
Chad,14,16,Chad_lat14p00_lon16p00,3,2273.34799,138.75,0.01256353,1141539.591,0.246493206,-41.25
Chad,14,16,Chad_lat14p00_lon16p00,4,3414.030779,181.25,0.002276605,206855.4918,0.437460493,1.25
Chad,14,16,Chad_lat14p00_lon16p00,5,5433.725959,181.25,0.00069555,63198.62995,0.958212577,1.25
Chad,14,16,Chad_lat14p00_lon16p00,6,9165.513867,181.25,0.000179091,16272.43915,0.939251129,1.25
Chad,14,16.25,Chad_lat14p00_lon16p25,1,375.4685011,131.25,1,71315388.13,0.971447758,-48.75
Chad,14,16.25,Chad_lat14p00_lon16p25,2,2706.152597,128.75,0.002144971,152969.4217,0.32569311,-51.25
Chad,14,16.25,Chad_lat14p00_lon16p25,3,3834.64361,146.25,0.000308592,22007.33766,0.415464723,-33.75
Chad,14,16.25,Chad_lat14p00_lon16p25,4,5433.725959,181.25,0.000109239,7790.403957,0.622607695,1.25
Chad,14,16.25,Chad_lat14p00_lon16p25,5,9165.513867,91.25,3.79E-05,2699.931144,0.85398906,-88.75
Chad,14.25,13.5,Chad_lat14p25_lon13p50,1,532.0423875,151.25,1,66599471.91,0.990332211,-28.75
Chad,14.25,13.5,Chad_lat14p25_lon13p50,2,5433.725959,101.25,0.000164724,10970.49881,0.420732902,-78.75
Chad,14.25,13.5,Chad_lat14p25_lon13p50,3,8648.245934,161.25,6.25E-05,4160.33029,0.966608863,-18.75
Chad,14.25,13.75,Chad_lat14p25_lon13p75,1,633.3336976,176.25,1,135740341.3,0.992734627,-3.75
Chad,14.25,13.75,Chad_lat14p25_lon13p75,2,3834.64361,253.75,0.001281844,173997.992,0.38698927,73.75
Chad,14.25,13.75,Chad_lat14p25_lon13p75,3,5433.725959,181.25,0.000286665,38911.96172,0.600996856,1.25
Chad,14.25,13.75,Chad_lat14p25_lon13p75,4,7699.640646,146.25,4.86E-05,6596.543027,1,-33.75
Chad,14.25,14.25,Chad_lat14p25_lon14p25,1,473.6839381,246.25,1,20088555.9,0.925755649,66.25
Chad,14.25,14.25,Chad_lat14p25_lon14p25,2,897.4397893,238.75,0.496361938,9971194.54,0.254927942,58.75
Chad,14.25,14.25,Chad_lat14p25_lon14p25,3,2706.152597,258.75,0.008976636,180327.6471,0.377517151,78.75
Chad,14.25,14.25,Chad_lat14p25_lon14p25,4,3834.64361,261.25,0.00281966,56642.90053,0.483306866,81.25
Chad,14.25,14.25,Chad_lat14p25_lon14p25,5,5433.725959,168.75,0.000482433,9691.382172,0.584522605,-11.25
Chad,14.25,14.25,Chad_lat14p25_lon14p25,6,9165.513867,181.25,7.70E-05,1546.3693,0.61459724,1.25
Chad,14.25,14.5,Chad_lat14p25_lon14p50,1,117.4891495,228.75,1,14013679.77,0.94428352,48.75
Chad,14.25,14.5,Chad_lat14p25_lon14p50,2,799.0017781,233.75,0.760462025,10656871.3,0.256561265,53.75
Chad,14.25,14.5,Chad_lat14p25_lon14p50,3,2023.989919,111.25,0.075764807,1061743.737,0.254853085,-68.75
Chad,14.25,14.5,Chad_lat14p25_lon14p50,4,3039.553957,96.25,0.011086816,155367.0902,0.281611659,-83.75
Chad,14.25,14.5,Chad_lat14p25_lon14p50,5,4307.076464,231.25,0.00619812,86858.46514,0.583800351,51.25
Chad,14.25,14.5,Chad_lat14p25_lon14p50,6,6468.209741,223.75,0.000964175,13511.64414,1,43.75
Chad,14.25,14.5,Chad_lat14p25_lon14p50,7,8648.245934,108.75,0.000242021,3391.606108,0.686428259,-71.25
Chad,14.25,14.75,Chad_lat14p25_lon14p75,1,354.2784382,238.75,1,24963149.71,0.971204187,58.75
Chad,14.25,14.75,Chad_lat14p25_lon14p75,2,951.1173591,243.75,0.388991924,9710463.637,0.291230585,63.75
Chad,14.25,14.75,Chad_lat14p25_lon14p75,3,2706.152597,241.25,0.01652885,412612.1674,0.419825046,61.25
Chad,14.25,14.75,Chad_lat14p25_lon14p75,4,3834.64361,223.75,0.006560444,163769.3572,0.742560978,43.75
Chad,14.25,14.75,Chad_lat14p25_lon14p75,5,5433.725959,216.25,0.001719438,42922.59749,0.845586938,36.25
Chad,14.25,14.75,Chad_lat14p25_lon14p75,6,7699.640646,146.25,0.000579742,14472.18394,1,-33.75
Chad,14.25,15,Chad_lat14p25_lon15p00,1,131.9639586,231.25,1,11684369.69,0.956798454,51.25
Chad,14.25,15,Chad_lat14p25_lon15p00,2,502.0158696,181.25,0.844541958,9867940.454,0.21833118,1.25
Chad,14.25,15,Chad_lat14p25_lon15p00,3,2706.152597,181.25,0.021952469,256500.7594,0.333337442,1.25
Chad,14.25,15,Chad_lat14p25_lon15p00,4,3834.64361,188.75,0.006737787,78726.79536,0.581548468,8.75
Chad,14.25,15,Chad_lat14p25_lon15p00,5,5433.725959,231.25,0.002713088,31700.7244,0.391270187,51.25
Chad,14.25,15,Chad_lat14p25_lon15p00,6,7699.640646,213.75,0.001975407,23081.38081,1,33.75
Chad,14.25,15.25,Chad_lat14p25_lon15p25,1,473.6839381,161.25,0.935777357,14994879.38,0.29975183,-18.75
Chad,14.25,15.25,Chad_lat14p25_lon15p25,2,799.0017781,156.25,1,16023981.84,0.96610131,-23.75
Chad,14.25,15.25,Chad_lat14p25_lon15p25,3,3039.553957,243.75,0.005562982,89141.12852,0.209632454,63.75
Chad,14.25,15.25,Chad_lat14p25_lon15p25,4,4307.076464,251.25,0.000658622,10553.75391,0.313451876,71.25
Chad,14.25,15.25,Chad_lat14p25_lon15p25,5,6103.167745,243.75,0.000141354,2265.054985,1,63.75
Chad,14.25,15.25,Chad_lat14p25_lon15p25,6,9165.513867,91.25,9.54E-05,1528.033541,0.928854025,-88.75
Chad,14.25,15.5,Chad_lat14p25_lon15p50,1,264.9724883,198.75,1,8352243.183,0.928722726,18.75
Chad,14.25,15.5,Chad_lat14p25_lon15p50,2,3834.64361,146.25,0.002853268,23831.18995,0.779829024,-33.75
Chad,14.25,15.5,Chad_lat14p25_lon15p50,3,5433.725959,168.75,0.000744631,6219.336962,0.673585669,-11.25
Chad,14.25,15.5,Chad_lat14p25_lon15p50,4,8648.245934,108.75,0.000408437,3411.361262,0.846343464,-71.25
Chad,14.25,15.75,Chad_lat14p25_lon15p75,1,222.5944962,148.75,1,13871663.37,0.951178392,-31.25
Chad,14.25,15.75,Chad_lat14p25_lon15p75,2,2706.152597,231.25,0.010801053,149828.5775,0.464679398,51.25
Chad,14.25,15.75,Chad_lat14p25_lon15p75,3,3834.64361,171.25,0.004041606,56063.80335,0.571296146,-8.75
Chad,14.25,15.75,Chad_lat14p25_lon15p75,4,5433.725959,231.25,0.00074735,10366.99273,0.451291997,51.25
Chad,14.25,15.75,Chad_lat14p25_lon15p75,5,7699.640646,213.75,0.000272905,3785.641603,1,33.75
Chad,14.25,16,Chad_lat14p25_lon16p00,1,473.6839381,181.25,1,3531944.107,0.955735444,1.25
Chad,14.25,16,Chad_lat14p25_lon16p00,2,633.3336976,181.25,0.87665873,3096309.635,0.235756092,1.25
Chad,14.25,16,Chad_lat14p25_lon16p00,3,2145.048581,181.25,0.01747316,61714.22388,0.290761213,1.25
Chad,14.25,16,Chad_lat14p25_lon16p00,4,3039.553957,181.25,0.00813912,28746.91765,0.861904626,1.25
Chad,14.25,16,Chad_lat14p25_lon16p00,5,4564.690847,181.25,0.003249053,11475.47511,0.948010833,1.25
