region,wavelength_source,fft_confidence,incip_real,l0_m,Qr_m2s,t0_years,intermittency_frac,modern_used,W_modern_l0,age_power_years,age_linear_years,age_geomean_years,age_floor_years,flagged_W_gt_5000,linear_unphysical
Chad,physics_colI,,15.51181294,0.35717637845679157,1.02e-06,0.019430019597894966,0.1397506083,264.9724883,741.8533371239004,142208189.78219795,1063208.1066488635,12296214.87321578,160202.03584542574,False,False
Chad,physics_colI,,15.47293849,0.3562812519284349,1.03e-06,0.01924137863092511,0.14355231140000002,2706.152597,7595.5514985772425,13286615877501.639,12146695.585954353,12703876511.975397,154445.22834816697,True,False
Chad,physics_colI,,15.30551349,0.35242610905155536,1.06e-06,0.01869681131118195,0.1460994526,473.6839381,1344.0659642804903,2459661317.3586955,1911643.4523485838,68571097.79144448,147457.69995317396,False,False
Chad,physics_colI,,15.08585501,0.3473682334384858,1.1e-06,0.018016927263502607,0.1648038321,633.3336976,1823.2343566100867,9464166502.101044,2267250.1812244994,146484242.2140601,125968.48854409282,False,False
Chad,physics_colI,,14.41845194,0.33200055124456007,1.25e-06,0.015854895991882292,0.21574665450000002,375.4685011,1130.9273424170322,602362347.2164787,908132.1030457969,23388556.714199003,84677.46080207267,False,False
Chad,physics_colI,,14.5003091,0.333885401459854,1.23e-06,0.016112699178742165,0.1780337591,354.2784382,1061.077952647768,541556715.9454046,1041863.1260477761,23753483.38680133,104283.22085984539,False,False
Chad,physics_colI,,15.02776019,0.34603053696838515,1.11e-06,0.01785461260347105,0.1583409367,2706.152597,7820.56006012916,12909956858919.53,10525720.50619455,11657040689.815588,129928.88781713063,True,False
Chad,physics_colI,,14.82891266,0.34145185613299867,1.16e-06,0.017085017232631783,0.16411952549999997,1347.742218,3947.092961401393,407826042802.4583,4835649.392865702,1404316116.9311306,119950.94329055275,False,False
Chad,physics_colI,,14.9137961,0.34340638973957494,1.14e-06,0.017384754377063914,0.1611922141,375.4685011,1093.3649236542735,748266734.0749723,1283721.5354338575,30993001.158016328,124271.91691611709,False,False
Chad,physics_colI,,14.92645933,0.3436979743949895,1.13e-06,0.01753860176093174,0.1636253041,264.9724883,770.9457373626664,132558146.25396638,857430.2928200186,10661114.864694837,123507.40568444328,False,False
Chad,physics_colI,,13.87510179,0.3194893225724746,1.39e-06,0.014257999992699904,0.20149026760000002,2023.989919,6335.0784392516525,2864264217995.2725,5332800.831532572,3908266956.523592,81536.68218817339,True,False
Chad,physics_colI,,13.89947907,0.320050635980566,1.38e-06,0.014361318833226716,0.1946091849,1271.680598,3973.373132360276,298727930775.8044,3451398.5713396156,1015396057.4568186,85031.43129844865,False,False
Chad,physics_colI,,14.07920766,0.3241890824103709,1.33e-06,0.014901218037483357,0.1875,2273.34799,7012.413783639727,5310996539955.357,6640929.299844296,5938851112.2574215,91573.3277173036,True,False
Chad,physics_colI,,13.64249778,0.3141333620391904,1.46e-06,0.01357439725332388,0.2172293187,2706.152597,8614.661554675584,11531253408653.707,6433819.747986838,8613362055.529581,72003.0036365291,True,False
Chad,physics_colI,,13.63549602,0.31397213889336617,1.46e-06,0.01357439725332388,0.2239963504,1347.742218,4292.553545516124,359213898772.2925,3068458.8750090697,1049872885.5030262,69827.76012370619,False,False
Chad,physics_colI,,13.6712488,0.31479538557185294,1.45e-06,0.013668013786105424,0.2250228102,2706.152597,8596.54467959891,11092781440768.729,6240501.383115862,8320127278.096124,69988.60916766888,True,False
Chad,physics_colI,,13.74441044,0.316480011973566,1.43e-06,0.013859174818078926,0.22764598540000003,354.2784382,1119.4338498369088,474481384.83169305,743856.4586608201,18786858.242435988,70149.70939141313,False,False
Chad,physics_colI,,13.79861107,0.31772804047986364,1.41e-06,0.014055758858051678,0.239165146,2409.32123,7582.966949851861,5778169177971.436,5316891.518101601,5542733864.485325,67718.12231192041,True,False
Chad,physics_colI,,13.83978988,0.3186762274056506,1.4e-06,0.01415615713560919,0.24441149639999998,1132.193013,3552.8003523112016,134971965545.2664,2413961.316461223,570803909.9664701,66737.85496959423,False,False
Chad,physics_colI,,13.70633059,0.3156031819751779,1.44e-06,0.013762930548508934,0.2555885036,1700.286015,5387.41721283953,979572643899.7432,3440285.8248458724,1835758666.3870282,62046.61626732936,True,False
Chad,physics_colI,,14.86577889,0.34230074120979065,1.15e-06,0.01723358259987206,0.1213123479,250.0184145,730.4057058607644,134567294.41749945,1066660.645139288,11980719.389002418,163688.83618850252,False,False
Chad,physics_colI,,14.50498456,0.33399305901586496,1.23e-06,0.016112699178742165,0.1301322993,2553.427285,7645.150748113931,12674297652803.496,11294930.583772585,11964752909.545908,142669.68247393295,True,False
